0 5.747606992721558
1 5.511725902557373
2 0.35270023345947266
3 0.4202861785888672
4 0.27368712425231934
5 0.2621605396270752
6 0.39435601234436035
7 1.4243321418762207
8 0.2775912284851074
9 0.2871389389038086
10 0.24332690238952637
11 0.2902531623840332
12 0.7483887672424316
13 0.28502345085144043
14 0.3673403263092041
15 0.26160120964050293
16 0.2587592601776123
17 0.26840829849243164
18 1.3592002391815186
19 0.5548398494720459
20 0.27180910110473633
21 0.885516881942749
22 0.30813145637512207
23 0.305523157119751
24 0.23526406288146973
25 0.546046257019043
26 0.38725972175598145
27 2.8319637775421143
28 0.2799227237701416
29 0.27829623222351074
30 0.773606538772583
31 2.0211899280548096
32 1.7810297012329102
33 2.904649257659912
34 0.40494561195373535
35 0.5052497386932373
36 0.3485581874847412
37 0.4848504066467285
38 0.2800624370574951
39 0.47482800483703613
40 0.2577853202819824
41 0.27469539642333984
42 0.32935261726379395
43 0.2661309242248535
44 0.9224777221679688
45 0.8845961093902588
46 0.3642892837524414
47 0.28620362281799316
48 0.8377723693847656
49 0.7301366329193115
50 0.9346747398376465
51 6.899642467498779
52 2.5761890411376953
53 0.8678710460662842
54 0.2734825611114502
55 0.4716498851776123
56 2.080028533935547
57 0.6328997611999512
58 0.5365495681762695
59 0.27190089225769043
60 2.550443410873413
61 0.26225852966308594
62 0.6906180381774902
63 2.274730682373047
64 0.2683272361755371
65 0.39168214797973633
66 0.34316205978393555
67 0.275723934173584
68 0.27721714973449707
69 0.5774884223937988
70 1.2710294723510742
71 2.6303160190582275
72 0.27755260467529297
73 0.952028751373291
74 0.6044774055480957
75 1.2705082893371582
76 0.5589909553527832
77 0.4058535099029541
78 0.9207887649536133
79 0.28754353523254395
80 2.5110087394714355
81 0.39089298248291016
82 0.2668006420135498
83 0.26856470108032227
84 0.28404808044433594
85 1.2435946464538574
86 0.28944826126098633
87 1.9583215713500977
88 0.2636239528656006
89 0.26990580558776855
90 0.2662007808685303
91 2.883427381515503
92 0.2676718235015869
93 0.5435845851898193
94 0.23700833320617676
95 0.8693490028381348
96 0.7273669242858887
97 2.6483802795410156
98 0.5524544715881348
99 2.6549935340881348
